MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,material_id,formula,system,energy_above_hull,stable
8.0,29.0,21.0,15.391304347826088,8.355387523629489,8.0,11.0,87.0,76.0,65.47826086956522,24.328922495274103,87.0,15.9994,63.546,47.5466,32.63051130434783,18.800386691871456,15.9994,54.8,1814.0,1759.2,720.4891304347826,752.5181474480152,54.8,3.0,16.0,13.0,12.08695652173913,4.4234404536862,16.0,2.0,4.0,2.0,2.869565217391304,0.9829867674858224,2.0,66.0,170.0,104.0,102.95652173913044,41.77693761814744,66.0,1.36,3.44,2.08,2.6530434782608694,0.8896030245746691,3.44,1.0,2.0,1.0,1.7826086956521738,0.3402646502835539,2.0,0.0,4.0,4.0,2.260869565217391,1.9659735349716447,4.0,0.0,10.0,10.0,2.391304347826087,3.30812854442344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,6.434782608695652,1.9848771266540646,6.0,0.0,1.0,1.0,0.21739130434782608,0.3402646502835539,0.0,0.0,2.0,2.0,1.1304347826086956,0.9829867674858224,2.0,0.0,9.0,9.0,1.9565217391304348,3.0623818525519853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.3043478260869565,2.4763705103969755,2.0,9.105,22.235,13.129999999999999,12.386521739130433,4.281947069943288,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35e-06,6.35e-06,1.3804347826086956e-06,2.160680529300567e-06,0.0,12.0,225.0,213.0,97.8695652173913,97.06994328922495,12.0,mp-752959,Sc5Cu5O13,Cu-O-Sc,0.045681538043476,1
8.0,29.0,21.0,16.071428571428573,9.224489795918368,8.0,55.0,87.0,32.0,74.35714285714286,14.448979591836736,87.0,15.9994,63.546,47.5466,33.99287142857143,20.563967346938778,15.9994,54.8,1811.0,1756.2,753.5011904761905,798.5156462585035,54.8,8.0,16.0,8.0,12.928571428571429,3.510204081632653,16.0,2.0,4.0,2.0,2.857142857142857,0.9795918367346937,2.0,66.0,132.0,66.0,94.28571428571429,32.3265306122449,66.0,1.83,3.44,1.6099999999999999,2.7583333333333333,0.779047619047619,3.44,1.0,2.0,1.0,1.880952380952381,0.20975056689342406,2.0,0.0,4.0,4.0,2.2857142857142856,1.9591836734693875,4.0,0.0,10.0,10.0,3.0476190476190474,3.4829931972789114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,7.214285714285714,1.3877551020408163,6.0,0.0,1.0,1.0,0.11904761904761904,0.20975056689342406,0.0,0.0,2.0,2.0,1.1428571428571428,0.9795918367346937,2.0,0.0,4.0,4.0,1.2380952380952381,1.709750566893424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.5,0.9285714285714286,2.0,9.105,11.07,1.9649999999999999,9.841904761904763,0.8421768707482994,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.6533003904761905,0.9021767297052156,0.0,12.0,229.0,217.0,104.52380952380952,105.74149659863944,12.0,mp-758556,Fe13Cu5O24,Cu-Fe-O,0.20196616892857003,0
8.0,60.0,52.0,23.869565217391305,17.939508506616257,8.0,19.0,87.0,68.0,67.21739130434783,22.362948960302457,87.0,15.9994,144.242,128.24259999999998,54.21444347826087,43.199614366729676,15.9994,54.8,1357.77,1302.97,607.445652173913,624.7298676748583,54.8,3.0,16.0,13.0,12.08695652173913,4.4234404536862,16.0,2.0,6.0,4.0,3.3043478260869565,1.4744801512287333,2.0,66.0,201.0,135.0,109.69565217391305,49.395085066162565,66.0,1.14,3.44,2.3,2.6052173913043477,0.9436672967863895,3.44,1.0,2.0,1.0,1.7826086956521738,0.3402646502835539,2.0,0.0,4.0,4.0,2.260869565217391,1.9659735349716447,4.0,0.0,10.0,10.0,2.1739130434782608,3.402646502835539,0.0,0.0,4.0,4.0,0.8695652173913043,1.3610586011342156,0.0,6.0,11.0,5.0,7.086956521739131,1.7013232514177696,6.0,0.0,1.0,1.0,0.21739130434782608,0.3402646502835539,0.0,0.0,2.0,2.0,1.1304347826086956,0.9829867674858224,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.1739130434782608,3.402646502835539,0.0,1.0,10.0,9.0,3.5217391304347827,2.816635160680529,2.0,9.105,34.81,25.705000000000002,15.120217391304347,8.560775047258979,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,97.8695652173913,97.06994328922495,12.0,mp-1191782,Nd5Cu5O13,Cu-Nd-O,0.07610601945652101,0
8.0,57.0,49.0,23.217391304347824,17.20226843100189,8.0,13.0,87.0,74.0,65.91304347826087,23.83742911153119,87.0,15.9994,138.90547,122.90607000000001,53.05432826086957,41.8881797731569,15.9994,54.8,1357.77,1302.97,585.4891304347826,599.9094517958413,54.8,3.0,16.0,13.0,12.08695652173913,4.4234404536862,16.0,2.0,6.0,4.0,3.3043478260869565,1.4744801512287333,2.0,66.0,207.0,141.0,111.0,50.869565217391305,66.0,1.1,3.44,2.34,2.5965217391304347,0.9534971644612475,3.44,1.0,2.0,1.0,1.7826086956521738,0.3402646502835539,2.0,0.0,4.0,4.0,2.260869565217391,1.9659735349716447,4.0,0.0,10.0,10.0,2.391304347826087,3.30812854442344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,6.434782608695652,1.9848771266540646,6.0,0.0,1.0,1.0,0.21739130434782608,0.3402646502835539,0.0,0.0,2.0,2.0,1.1304347826086956,0.9829867674858224,2.0,0.0,9.0,9.0,1.9565217391304348,3.0623818525519853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.3043478260869565,2.4763705103969755,2.0,9.105,36.8975,27.7925,15.574021739130433,9.271077504725897,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,97.8695652173913,97.06994328922495,12.0,mp-753437,La5Cu5O13,Cu-La-O,0.044830991521731006,1
8.0,29.0,21.0,14.0,7.428571428571429,8.0,64.0,87.0,23.0,80.95238095238095,8.072562358276647,87.0,15.9994,63.546,47.5466,29.45921361904762,16.66453114739229,15.9994,54.8,1357.77,1302.97,402.5309523809524,454.87573696145125,54.8,11.0,16.0,5.0,14.666666666666666,1.7460317460317463,16.0,2.0,4.0,2.0,2.619047619047619,0.7664399092970522,2.0,66.0,132.0,66.0,87.57142857142857,26.70748299319728,66.0,1.9,3.44,1.54,2.894761904761905,0.6750566893424036,3.44,1.0,2.0,1.0,1.7619047619047619,0.36281179138321995,2.0,0.0,4.0,4.0,2.9047619047619047,1.3832199546485262,4.0,0.0,10.0,10.0,2.380952380952381,3.6281179138321997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,6.0,7.0476190476190474,1.8820861678004532,6.0,0.0,1.0,1.0,0.23809523809523808,0.36281179138321995,0.0,0.0,3.0,3.0,1.6666666666666667,0.7936507936507935,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.9047619047619047,0.43083900226757377,2.0,9.105,22.5702380952,13.4652380952,11.496462585028572,3.16393586004898,9.105,0.0,1.625,1.625,0.23214285714285715,0.3979591836734694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,225.0,223.0,61.285714285714285,77.9591836734694,12.0,mp-26796,Cu5P3O13,Cu-O-P,0.022759256190464,1
8.0,29.0,21.0,19.5,7.916666666666667,29.0,3.0,87.0,84.0,56.416666666666664,26.708333333333332,64.0,15.9994,63.546,47.5466,41.585208333333334,18.30065972222222,63.546,54.8,1357.77,1302.97,668.1366666666667,574.6944444444445,1357.77,1.0,16.0,15.0,10.166666666666666,4.583333333333334,11.0,2.0,4.0,2.0,3.3333333333333335,0.8888888888888888,4.0,66.0,203.0,137.0,127.75,41.166666666666664,132.0,0.82,3.44,2.62,2.143333333333333,0.8644444444444445,1.9,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,0.0,10.0,10.0,4.166666666666667,4.861111111111111,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,10.0,6.833333333333333,3.4722222222222228,11.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,9.105,73.1066666667,64.00166666669999,25.924166666675003,23.591250000012497,11.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,155.0,95.33333333333333,225.0,mp-10914,K3Cu5O4,Cu-K-O,0.0,1
8.0,29.0,21.0,14.263157894736842,7.9113573407202225,8.0,64.0,87.0,23.0,80.52631578947368,8.698060941828254,87.0,15.9994,63.546,47.5466,30.08791178947368,17.796014891966756,15.9994,54.8,1357.77,1302.97,425.31842105263166,490.76398891966755,54.8,11.0,16.0,5.0,14.578947368421053,1.8836565096952906,16.0,2.0,4.0,2.0,2.6315789473684212,0.7977839335180056,2.0,66.0,132.0,66.0,87.6842105263158,27.390581717451525,66.0,1.9,3.44,1.54,2.9031578947368417,0.6781163434903048,3.44,1.0,2.0,1.0,1.736842105263158,0.3878116343490305,2.0,0.0,4.0,4.0,2.8421052631578947,1.4958448753462603,4.0,0.0,10.0,10.0,2.6315789473684212,3.878116343490304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,6.0,7.2105263157894735,1.9944598337950137,6.0,0.0,1.0,1.0,0.2631578947368421,0.3878116343490305,0.0,0.0,3.0,3.0,1.5789473684210527,0.8310249307479224,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.8421052631578947,0.443213296398892,2.0,9.105,22.5702380952,13.4652380952,11.039498746863158,2.4435773644587258,9.105,0.0,1.625,1.625,0.17105263157894737,0.3060941828254848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,225.0,223.0,67.0,83.15789473684211,12.0,mp-1197383,Cu5(PO6)2,Cu-O-P,0.051976084769738,0
8.0,29.0,21.0,14.263157894736842,7.9113573407202225,8.0,64.0,87.0,23.0,80.52631578947368,8.698060941828254,87.0,15.9994,63.546,47.5466,30.08791178947368,17.796014891966756,15.9994,54.8,1357.77,1302.97,425.31842105263166,490.76398891966755,54.8,11.0,16.0,5.0,14.578947368421053,1.8836565096952906,16.0,2.0,4.0,2.0,2.6315789473684212,0.7977839335180056,2.0,66.0,132.0,66.0,87.6842105263158,27.390581717451525,66.0,1.9,3.44,1.54,2.9031578947368417,0.6781163434903048,3.44,1.0,2.0,1.0,1.736842105263158,0.3878116343490305,2.0,0.0,4.0,4.0,2.8421052631578947,1.4958448753462603,4.0,0.0,10.0,10.0,2.6315789473684212,3.878116343490304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,6.0,7.2105263157894735,1.9944598337950137,6.0,0.0,1.0,1.0,0.2631578947368421,0.3878116343490305,0.0,0.0,3.0,3.0,1.5789473684210527,0.8310249307479224,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.8421052631578947,0.443213296398892,2.0,9.105,22.5702380952,13.4652380952,11.039498746863158,2.4435773644587258,9.105,0.0,1.625,1.625,0.17105263157894737,0.3060941828254848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,225.0,223.0,67.0,83.15789473684211,12.0,mp-1199380,Cu5(PO6)2,Cu-O-P,0.052467960822370006,0
8.0,55.0,47.0,28.5,13.666666666666666,29.0,5.0,87.0,82.0,56.916666666666664,25.958333333333332,64.0,15.9994,132.9054519,116.90605190000001,65.03699630833334,33.934227795833344,63.546,54.8,1357.77,1302.97,659.4016666666668,581.9736111111112,1357.77,1.0,16.0,15.0,10.166666666666666,4.583333333333334,11.0,2.0,6.0,4.0,3.8333333333333335,1.222222222222222,4.0,66.0,244.0,178.0,138.0,53.0,132.0,0.79,3.44,2.65,2.1358333333333337,0.8694444444444446,1.9,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,0.0,10.0,10.0,4.166666666666667,4.861111111111111,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,10.0,6.833333333333333,3.4722222222222228,11.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,9.105,115.765,106.66,36.588750000000005,39.588125000000005,11.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,155.0,95.33333333333333,225.0,mp-16543,Cs3Cu5O4,Cs-Cu-O,0.0,1
8.0,29.0,21.0,15.941176470588236,9.342560553633218,8.0,46.0,87.0,41.0,75.41176470588235,13.633217993079585,87.0,15.9994,63.546,47.5466,34.094529411764704,21.28838754325259,15.9994,54.8,2183.0,2128.2,688.4029411764706,745.4152249134949,54.8,5.0,16.0,11.0,13.235294117647058,3.2525951557093427,16.0,2.0,4.0,2.0,2.823529411764706,0.9688581314878894,2.0,66.0,153.0,87.0,95.6470588235294,34.87889273356401,66.0,1.63,3.44,1.81,2.7741176470588234,0.7833910034602076,3.44,1.0,2.0,1.0,1.7058823529411764,0.41522491349480967,2.0,0.0,4.0,4.0,2.3529411764705883,1.9377162629757783,4.0,0.0,10.0,10.0,3.2941176470588234,3.944636678200692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,6.0,7.352941176470588,2.1453287197231834,6.0,0.0,1.0,1.0,0.29411764705882354,0.41522491349480967,0.0,0.0,2.0,2.0,1.1764705882352942,0.9688581314878891,2.0,0.0,7.0,7.0,0.8235294117647058,1.4532871972318337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.2941176470588234,1.107266435986159,2.0,9.105,13.01,3.9049999999999994,10.14235294117647,1.2204152249134945,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,100.17647058823529,103.73702422145328,12.0,mp-27550,V2(CuO2)5,Cu-O-V,0.026701392205871,1
8.0,29.0,21.0,17.5,9.583333333333334,29.0,2.0,87.0,85.0,56.166666666666664,27.083333333333332,64.0,15.9994,63.546,47.5466,37.55807565333333,21.65660362222222,63.546,54.8,1357.77,1302.97,676.7216666666667,567.5402777777778,1357.77,1.0,16.0,15.0,10.166666666666666,4.583333333333334,11.0,2.0,4.0,2.0,3.0833333333333335,0.7638888888888888,4.0,66.0,166.0,100.0,118.5,35.0,132.0,0.93,3.44,2.51,2.170833333333333,0.846111111111111,1.9,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,0.0,10.0,10.0,4.166666666666667,4.861111111111111,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,10.0,6.833333333333333,3.4722222222222228,11.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,9.105,29.2433333333,20.1383333333,14.958333333325001,7.1424999999875,11.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,155.0,95.33333333333333,225.0,mp-759535,Na3Cu5O4,Cu-Na-O,0.026932843333331003,1
3.0,29.0,26.0,15.5,11.25,29.0,1.0,87.0,86.0,55.916666666666664,27.458333333333332,64.0,6.941,63.546,56.605,33.54588333333333,25.00009722222222,63.546,54.8,1357.77,1302.97,697.4266666666667,550.2861111111112,1357.77,1.0,16.0,15.0,10.166666666666666,4.583333333333334,11.0,2.0,4.0,2.0,2.8333333333333335,0.9722222222222222,4.0,66.0,132.0,66.0,109.0,28.666666666666668,132.0,0.98,3.44,2.46,2.183333333333333,0.8377777777777777,1.9,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,0.0,10.0,10.0,4.166666666666667,4.861111111111111,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,10.0,6.833333333333333,3.4722222222222228,11.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,9.105,16.5933333333,7.488333333299998,11.795833333325001,2.3987499999875,11.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,155.0,95.33333333333333,225.0,mp-770818,Li3Cu5O4,Cu-Li-O,0.08467785645833101,0
8.0,37.0,29.0,24.0,10.666666666666666,29.0,4.0,87.0,83.0,56.666666666666664,26.333333333333332,64.0,15.9994,85.4678,69.4684,53.17758333333333,24.785455555555558,63.546,54.8,1357.77,1302.97,662.1191666666667,579.7090277777778,1357.77,1.0,16.0,15.0,10.166666666666666,4.583333333333334,11.0,2.0,5.0,3.0,3.5833333333333335,1.0555555555555556,4.0,66.0,220.0,154.0,132.0,44.0,132.0,0.82,3.44,2.62,2.143333333333333,0.8644444444444445,1.9,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,0.0,10.0,10.0,4.166666666666667,4.861111111111111,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,10.0,6.833333333333333,3.4722222222222228,11.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,9.105,90.7225,81.61749999999999,30.328125000000004,30.197187500000002,11.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,155.0,95.33333333333333,225.0,mp-8198,Rb3Cu5O4,Cu-O-Rb,0.0,1
3.0,29.0,26.0,13.625,9.609375,8.0,1.0,87.0,86.0,63.6875,23.5078125,87.0,6.941,63.546,56.605,29.1592625,21.4917109375,15.9994,54.8,1357.77,1302.97,536.77,513.125,54.8,1.0,16.0,15.0,11.625,4.375,16.0,2.0,4.0,2.0,2.625,0.859375,2.0,66.0,132.0,66.0,98.25,32.25,66.0,0.98,3.44,2.46,2.4975,0.9425,3.44,1.0,2.0,1.0,1.5,0.5,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,10.0,10.0,3.125,4.296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,10.0,6.625,2.734375,6.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.5,0.5,2.0,9.105,16.5933333333,7.488333333299998,11.12312499999375,2.0513281249898436,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,119.25,107.25,12.0,mp-771644,Li3Cu5O8,Cu-Li-O,0.07872871874999901,0
8.0,33.0,25.0,17.11764705882353,10.726643598615919,8.0,64.0,87.0,23.0,79.88235294117646,9.34256055363322,87.0,15.9994,74.9216,58.9222,36.91571764705883,24.60743252595156,15.9994,54.8,1357.77,1302.97,559.814705882353,594.1349480968859,54.8,11.0,16.0,5.0,14.411764705882353,2.0069204152249136,16.0,2.0,4.0,2.0,2.823529411764706,0.9688581314878894,2.0,66.0,132.0,66.0,91.6470588235294,30.173010380622834,66.0,1.9,3.44,1.54,2.8388235294117647,0.7072664359861591,3.44,1.0,2.0,1.0,1.7058823529411764,0.41522491349480967,2.0,0.0,4.0,4.0,2.7058823529411766,1.5916955017301038,4.0,0.0,10.0,10.0,4.117647058823529,4.844290657439446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,9.0,8.529411764705882,2.975778546712803,6.0,0.0,1.0,1.0,0.29411764705882354,0.41522491349480967,0.0,0.0,3.0,3.0,1.5294117647058822,0.8996539792387543,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.8235294117647058,0.4844290657439447,2.0,9.105,22.175,13.07,11.220588235294118,2.577508650519031,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,92.76470588235294,95.0173010380623,12.0,mp-1105463,Cu5(AsO5)2,As-Cu-O,0.020882817941171,1
8.0,33.0,25.0,16.157894736842106,10.304709141274238,8.0,64.0,87.0,23.0,80.63157894736842,8.753462603878114,87.0,15.9994,74.9216,58.9222,34.714,23.639494736842106,15.9994,54.8,1357.77,1302.97,506.65526315789475,570.7645429362881,54.8,11.0,16.0,5.0,14.578947368421053,1.8836565096952906,16.0,2.0,4.0,2.0,2.736842105263158,0.930747922437673,2.0,66.0,132.0,66.0,88.94736842105263,28.98614958448753,66.0,1.9,3.44,1.54,2.9021052631578947,0.6794459833795014,3.44,1.0,2.0,1.0,1.736842105263158,0.3878116343490305,2.0,0.0,4.0,4.0,2.8421052631578947,1.4958448753462603,4.0,0.0,10.0,10.0,3.6842105263157894,4.6537396121883665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,9.0,8.263157894736842,2.8587257617728534,6.0,0.0,1.0,1.0,0.2631578947368421,0.3878116343490305,0.0,0.0,3.0,3.0,1.5789473684210527,0.8310249307479224,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.8421052631578947,0.443213296398892,2.0,9.105,22.175,13.07,10.997894736842106,2.3910249307479226,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,84.26315789473684,91.2797783933518,12.0,mp-1188383,Cu5(AsO6)2,As-Cu-O,0.015881953717108002,1
